,0,1,2,3,4,5
7493,1710196200000,72668.0,72692.0,72509.46,72576.01,90.981524
7494,1710197100000,72576.01,72643.99,72429.85,72438.28,106.864075
7495,1710198000000,72438.28,72448.0,72300.0,72360.01,93.837246
7496,1710198900000,72360.01,72373.28,72174.0,72303.03,104.97913
7497,1710199800000,72303.03,72303.03,72102.4,72164.71,102.093523
7498,1710200700000,72164.71,72230.0,72060.82,72076.0,105.53524
7499,1710201600000,72076.0,72327.53,72046.9,72193.63,134.46603
7500,1710202500000,72193.63,72302.3,72113.85,72116.41,85.955793
7501,1710203400000,72116.41,72321.48,72108.0,72262.41,95.629206
7502,1710204300000,72262.41,72263.37,71984.49,71989.6,99.222085
7503,1710205200000,71989.6,72288.69,71900.0,72252.03,116.3615
7504,1710206100000,72252.03,72318.3,72182.01,72260.1,81.305363
7505,1710207000000,72260.1,72390.3,72194.6,72390.3,81.750836
7506,1710207900000,72390.3,72455.55,72304.01,72428.0,78.402189
7507,1710208800000,72428.0,72428.0,72244.0,72275.1,57.001279
7508,1710209700000,72275.1,72303.87,72179.36,72300.75,50.870263
7509,1710210600000,72300.75,72325.05,72154.25,72209.51,61.263191
7510,1710211500000,72209.51,72259.56,72142.01,72192.85,73.187873
7511,1710212400000,72192.85,72259.55,72027.5,72099.59,126.802479
7512,1710213300000,72099.59,72111.89,71503.91,71687.99,487.496826
7513,1710214200000,71687.99,71844.56,71400.0,71774.31,357.758785
7514,1710215100000,71774.31,71794.66,71484.69,71635.11,268.191933
7515,1710216000000,71635.11,71781.43,71324.0,71758.48,287.627362
7516,1710216900000,71758.48,72070.78,71732.97,71944.01,218.00863
7517,1710217800000,71944.01,71981.91,71766.05,71862.31,122.774529
7518,1710218700000,71862.31,72089.29,71721.95,71812.0,165.44053
7519,1710219600000,71812.0,72033.59,71710.91,71947.99,145.661996
7520,1710220500000,71947.99,72080.0,71894.72,71899.28,127.186829
7521,1710221400000,71899.28,71939.92,71804.96,71912.01,69.649118
7522,1710222300000,71912.01,72024.91,71804.96,71977.74,63.112751
7523,1710223200000,71977.74,71977.75,71729.07,71765.33,69.204859
7524,1710224100000,71765.33,71809.04,71528.0,71528.0,80.313149
7525,1710225000000,71528.0,71687.99,71440.0,71665.11,72.554391
7526,1710225900000,71665.11,72271.23,71660.03,72268.39,182.720814
7527,1710226800000,72268.39,72348.0,72052.01,72172.1,110.283744
7528,1710227700000,72172.1,72356.16,72101.59,72146.28,133.420259
7529,1710228600000,72146.28,72183.99,72018.77,72129.39,73.960085
7530,1710229500000,72129.39,72263.99,72024.43,72128.01,76.560422
7531,1710230400000,72128.01,72195.73,71621.19,71628.79,176.45826
7532,1710231300000,71628.79,71833.35,71382.33,71590.97,224.207748
7533,1710232200000,71590.97,71811.99,71508.86,71684.82,162.248422
7534,1710233100000,71684.82,71811.99,71582.72,71675.47,138.650169
7535,1710234000000,71675.47,71912.0,71675.46,71883.17,84.537976
7536,1710234900000,71883.17,72055.81,71827.03,71981.06,94.429064
7537,1710235800000,71981.06,72032.0,71885.6,72005.0,82.325899
7538,1710236700000,72005.0,72077.4,71842.18,71941.74,111.19062
7539,1710237600000,71941.74,71952.0,71791.0,71809.65,68.598266
7540,1710238500000,71809.65,71841.12,71648.0,71711.46,108.022938
7541,1710239400000,71711.46,71893.71,71708.0,71879.95,82.657958
7542,1710240300000,71879.95,72009.37,71825.35,71864.0,69.893894
7543,1710241200000,71864.0,72219.87,71860.0,72136.88,151.587863
7544,1710242100000,72136.88,72376.98,72024.04,72072.0,212.180866
7545,1710243000000,72072.0,72266.15,72065.32,72123.98,74.542073
7546,1710243900000,72123.98,72123.98,72022.5,72028.11,76.094574
7547,1710244800000,72028.11,72144.0,71887.17,71929.08,133.457081
7548,1710245700000,71929.08,71948.0,71541.44,71624.01,313.850317
7549,1710246600000,71624.01,72300.0,71460.46,72075.58,622.294224
7550,1710247500000,72075.58,72227.83,71964.69,72186.88,205.84449
7551,1710248400000,72186.88,72270.99,71936.09,72270.98,186.777874
7552,1710249300000,72270.98,72322.45,72034.47,72284.98,174.626738
7553,1710250200000,72284.98,72335.59,71797.23,71817.92,184.860009
7554,1710251100000,71817.92,72307.4,71706.79,72295.25,270.607234
7555,1710252000000,72295.25,73130.5,71700.94,71758.89,1256.240675
7556,1710252900000,71758.89,72184.0,71617.79,72080.0,358.960801
7557,1710253800000,72080.0,72267.51,71686.13,71821.9,241.337488
7558,1710254700000,71821.9,72025.3,71650.0,71656.0,178.38272
7559,1710255600000,71656.0,71976.64,70740.17,71945.13,969.330165
7560,1710256500000,71945.13,72071.99,71781.57,72042.08,210.115718
7561,1710257400000,72042.08,72086.89,71852.74,71892.42,122.880208
7562,1710258300000,71892.42,71932.87,71666.4,71707.96,125.301905
7563,1710259200000,71707.96,71839.99,71351.3,71459.99,195.444752
7564,1710260100000,71459.99,71459.99,70160.0,70610.32,1020.887236
7565,1710261000000,70610.32,70841.25,70100.0,70491.68,619.745104
7566,1710261900000,70491.68,70813.74,70402.14,70502.18,202.856975
7567,1710262800000,70502.18,70617.63,69538.61,69821.02,910.5507
7568,1710263700000,69821.02,69924.25,68626.9,69260.48,1148.908141
7569,1710264600000,69260.48,70296.0,69219.99,70160.4,574.657333
7570,1710265500000,70160.4,71124.0,70130.84,71092.55,599.097744
7571,1710266400000,71092.55,71278.85,70646.43,70683.2,460.287425
7572,1710267300000,70683.2,71157.17,70488.0,70833.21,397.814441
7573,1710268200000,70833.21,71280.46,70830.18,71148.0,443.691694
7574,1710269100000,71148.0,71498.76,71114.13,71411.98,327.901023
7575,1710270000000,71411.98,71659.7,71200.0,71525.96,273.284849
7576,1710270900000,71525.96,71622.25,71350.0,71403.67,208.758237
7577,1710271800000,71403.67,71576.95,71380.56,71476.63,212.446841
7578,1710272700000,71476.63,71551.99,71245.76,71346.47,208.901836
7579,1710273600000,71346.47,71348.0,70967.21,71178.81,189.002179
7580,1710274500000,71178.81,71229.89,70726.41,70906.87,223.148875
7581,1710275400000,70906.87,71120.55,70617.64,71074.82,260.644992
7582,1710276300000,71074.82,71111.72,70812.0,71025.95,164.549166
7583,1710277200000,71025.95,71043.53,70585.31,70853.61,201.279791
7584,1710278100000,70853.61,70865.55,70650.87,70807.56,97.299005
7585,1710279000000,70807.56,71120.0,70720.99,71061.52,97.207775
7586,1710279900000,71061.52,71061.52,70636.7,70828.0,87.477488
7587,1710280800000,70828.0,71177.86,70673.45,71057.5,275.499438
7588,1710281700000,71057.5,71221.07,70903.9,70936.42,104.150139
7589,1710282600000,70936.42,71262.12,70845.69,71241.08,117.780837
7590,1710283500000,71241.08,71264.39,71116.01,71158.3,72.480069
7591,1710284400000,71158.3,71219.99,71024.29,71148.0,77.813491
7592,1710285300000,71148.0,71468.47,71148.0,71455.87,101.27916
7593,1710286200000,71455.87,71537.96,71381.22,71404.71,118.834826
7594,1710287100000,71404.71,71513.49,71358.79,71447.64,86.2285
7595,1710288000000,71447.64,71745.29,71367.47,71435.99,149.700692
7596,1710288900000,71435.99,71468.0,71317.22,71381.99,152.262116
7597,1710289800000,71381.99,71553.27,71347.48,71499.99,48.425271
7598,1710290700000,71499.99,71675.99,71389.04,71411.58,64.983305
7599,1710291600000,71411.58,71524.45,71382.24,71388.69,39.744659
7600,1710292500000,71388.69,71847.56,71370.33,71794.26,87.265842
7601,1710293400000,71794.26,72107.8,71775.81,71863.92,259.952448
7602,1710294300000,71863.92,72047.51,71839.07,72005.72,75.654901
7603,1710295200000,72005.72,72084.95,71875.05,71974.17,84.683551
7604,1710296100000,71974.17,72056.65,71868.61,71872.49,54.917245
7605,1710297000000,71872.49,71971.99,71872.48,71888.0,39.093863
7606,1710297900000,71888.0,72017.73,71888.0,71977.74,39.784027
7607,1710298800000,71977.74,72112.03,71885.08,72008.0,45.422985
7608,1710299700000,72008.0,72215.91,71996.14,72052.0,56.144569
7609,1710300600000,72052.0,72056.51,71913.97,72031.26,58.076262
7610,1710301500000,72031.26,72174.13,71984.01,72059.1,61.561906
7611,1710302400000,72059.1,72112.0,71917.35,72078.83,37.474322
7612,1710303300000,72078.83,72190.1,72030.33,72068.46,52.946253
7613,1710304200000,72068.46,72210.37,72046.81,72191.39,95.069497
7614,1710305100000,72191.39,72217.35,72140.43,72217.34,39.931987
7615,1710306000000,72217.34,72217.35,72081.97,72089.99,43.277805
7616,1710306900000,72089.99,72178.54,72000.0,72122.48,82.369155
7617,1710307800000,72122.48,72160.0,72080.01,72159.99,34.926106
7618,1710308700000,72159.99,72200.0,72114.7,72164.0,50.003364
7619,1710309600000,72164.0,72300.0,72112.02,72299.99,63.404122
7620,1710310500000,72299.99,72500.0,72256.01,72401.33,144.49537
7621,1710311400000,72401.33,72745.24,72401.33,72568.0,254.922633
7622,1710312300000,72568.0,72730.4,72472.4,72730.39,126.290964
7623,1710313200000,72730.39,73079.99,72641.58,73040.0,330.404878
7624,1710314100000,73040.0,73223.21,72874.01,72943.99,410.48208
7625,1710315000000,72943.99,73033.04,72800.0,72920.01,190.292484
7626,1710315900000,72920.01,73059.71,72741.22,72888.0,147.44426
7627,1710316800000,72888.0,73370.0,72856.02,73222.31,201.274135
7628,1710317700000,73222.31,73656.0,73098.91,73507.0,314.968753
7629,1710318600000,73507.0,73610.44,73294.1,73595.99,184.637273
7630,1710319500000,73595.99,73649.29,73360.0,73448.91,148.36132
7631,1710320400000,73448.91,73616.0,73407.42,73612.01,85.119405
7632,1710321300000,73612.01,73612.01,73374.15,73455.0,106.208818
7633,1710322200000,73455.0,73458.99,73273.96,73388.01,82.868449
7634,1710323100000,73388.01,73434.92,73125.0,73304.52,136.412635
7635,1710324000000,73304.52,73391.83,73129.86,73372.36,84.019075
7636,1710324900000,73372.36,73400.0,73176.57,73256.01,49.412898
7637,1710325800000,73256.01,73291.32,73140.02,73147.11,52.841216
7638,1710326700000,73147.11,73325.36,73147.11,73252.01,95.635407
7639,1710327600000,73252.01,73463.99,73247.12,73459.99,82.546068
7640,1710328500000,73459.99,73460.0,73236.54,73236.54,74.784136
7641,1710329400000,73236.54,73286.91,73149.19,73227.63,68.511416
7642,1710330300000,73227.63,73286.91,73048.0,73068.01,91.526852
7643,1710331200000,73068.01,73183.0,73068.01,73172.98,51.996742
7644,1710332100000,73172.98,73182.99,72947.89,72996.88,80.36647
7645,1710333000000,72996.88,73025.13,72456.57,72736.25,363.084782
7646,1710333900000,72736.25,73037.46,72668.48,72808.06,184.251228
7647,1710334800000,72808.06,73038.8,72563.3,72922.78,170.601981
7648,1710335700000,72922.78,72999.68,72666.66,72711.27,146.098913
7649,1710336600000,72711.27,72802.46,72285.2,72559.87,359.448595
7650,1710337500000,72559.87,72604.07,71623.25,72190.33,601.225385
7651,1710338400000,72190.33,72922.7,72003.08,72690.12,604.614274
7652,1710339300000,72690.12,72835.52,72473.01,72579.52,175.272727
7653,1710340200000,72579.52,72658.99,72175.64,72563.81,281.097045
7654,1710341100000,72563.81,72595.74,72181.26,72348.0,232.356495
7655,1710342000000,72348.0,72671.36,72282.12,72671.36,245.265361
7656,1710342900000,72671.36,73091.8,72583.27,72662.01,332.098484
7657,1710343800000,72662.01,72899.99,72637.69,72736.0,177.037109
7658,1710344700000,72736.0,72736.0,72406.52,72631.2,178.94424
7659,1710345600000,72631.2,72663.99,72351.84,72388.01,181.774358
7660,1710346500000,72388.01,72755.99,72376.0,72721.09,112.012214
7661,1710347400000,72721.09,72788.36,72560.7,72753.44,97.101566
7662,1710348300000,72753.44,73011.44,72699.65,72997.95,148.120274
7663,1710349200000,72997.95,73181.26,72844.1,72943.58,183.483739
7664,1710350100000,72943.58,72970.43,72663.29,72799.04,157.636266
7665,1710351000000,72799.04,72969.41,72695.74,72889.99,93.823745
7666,1710351900000,72889.99,72989.79,72797.34,72820.01,78.878624
7667,1710352800000,72820.01,72920.62,72766.04,72876.01,58.705537
7668,1710353700000,72876.01,72995.99,72721.56,72990.56,67.278778
7669,1710354600000,72990.56,73278.12,72952.84,73068.02,178.931451
7670,1710355500000,73068.02,73208.0,73040.0,73132.0,88.048267
7671,1710356400000,73132.0,73236.0,73033.57,73132.42,86.908662
7672,1710357300000,73132.42,73189.1,72776.02,72784.03,71.344417
7673,1710358200000,72784.03,72963.76,72780.01,72841.64,91.874368
7674,1710359100000,72841.64,73374.45,72816.01,73351.97,124.726521
7675,1710360000000,73351.97,73416.0,73050.0,73415.44,89.77173
7676,1710360900000,73415.44,73419.38,73154.77,73154.78,94.597917
7677,1710361800000,73154.78,73160.0,72928.43,72990.54,64.319529
7678,1710362700000,72990.54,73241.79,72929.52,73086.81,60.104716
7679,1710363600000,73086.81,73235.97,73052.64,73183.19,56.371035
7680,1710364500000,73183.19,73183.19,72956.0,73027.64,42.7464
7681,1710365400000,73027.64,73368.72,72945.9,73129.05,124.277424
7682,1710366300000,73129.05,73299.0,73028.09,73235.99,63.92856
7683,1710367200000,73235.99,73268.18,73058.83,73131.99,44.020982
7684,1710368100000,73131.99,73222.03,72975.42,73036.0,51.899637
7685,1710369000000,73036.0,73046.43,72817.5,72887.89,70.437906
7686,1710369900000,72887.89,72977.49,72827.64,72945.27,43.840934
7687,1710370800000,72945.27,73116.7,72894.97,73112.0,47.164752
7688,1710371700000,73112.0,73127.99,72908.72,72956.0,47.635266
7689,1710372600000,72956.0,73091.97,72920.0,73048.62,38.594997
7690,1710373500000,73048.62,73135.56,73002.06,73079.4,46.415856
7691,1710374400000,73079.4,73079.41,72935.55,72990.89,76.45749
7692,1710375300000,72990.89,73175.0,72977.5,73116.0,86.513014
7693,1710376200000,73116.0,73116.0,72852.0,72905.56,52.205293
7694,1710377100000,72905.56,72964.0,72755.78,72835.08,59.844231
7695,1710378000000,72835.08,72835.08,72603.01,72691.11,109.414233
7696,1710378900000,72691.11,72790.36,72682.0,72730.24,60.764552
7697,1710379800000,72730.24,72794.2,72484.02,72710.25,93.031492
7698,1710380700000,72710.25,72955.58,72665.5,72923.1,53.744874
7699,1710381600000,72923.1,72955.08,72813.82,72886.31,37.543709
7700,1710382500000,72886.31,73120.0,72817.83,73116.69,64.107428
7701,1710383400000,73116.69,73226.2,73063.25,73101.0,37.851981
7702,1710384300000,73101.0,73101.01,72930.75,73017.49,28.566259
7703,1710385200000,73017.49,73209.44,73007.91,73160.01,88.391278
7704,1710386100000,73160.01,73293.92,73121.33,73233.92,90.326079
7705,1710387000000,73233.92,73276.71,73160.96,73231.04,49.794983
7706,1710387900000,73231.04,73289.03,73166.61,73271.6,34.724086
7707,1710388800000,73271.6,73669.28,73238.04,73551.09,217.259238
7708,1710389700000,73551.09,73557.66,73298.85,73313.5,143.421248
7709,1710390600000,73313.5,73320.0,72768.06,72932.0,230.737547
7710,1710391500000,72932.0,73040.0,72672.03,72960.32,167.757885
7711,1710392400000,72960.32,73047.95,72733.91,72760.0,112.79382
7712,1710393300000,72760.0,73004.0,72755.99,72945.08,51.564026
7713,1710394200000,72945.08,73057.22,72936.0,73014.76,21.542892
7714,1710395100000,73014.76,73176.37,73012.73,73147.99,53.501748
7715,1710396000000,73147.99,73380.0,73121.34,73368.0,103.043268
7716,1710396900000,73368.0,73584.99,73296.19,73584.19,97.532304
7717,1710397800000,73584.19,73620.56,73206.85,73519.6,269.375372
7718,1710398700000,73519.6,73577.83,73333.63,73575.04,43.90018
7719,1710399600000,73575.04,73800.0,73372.53,73450.01,152.306965
7720,1710400500000,73450.01,73473.92,73284.27,73284.27,31.636708
7721,1710401400000,73284.27,73354.41,73154.86,73342.7,37.688638
7722,1710402300000,73342.7,73367.2,73081.43,73234.41,29.376482
7723,1710403200000,73234.41,73434.43,73213.19,73316.01,26.254205
7724,1710404100000,73316.01,73520.0,73300.01,73519.97,21.690994
7725,1710405000000,73519.97,73536.28,73330.08,73381.46,48.726094
7726,1710405900000,73381.46,73466.82,73321.06,73325.78,31.166797
7727,1710406800000,73325.78,73500.0,73303.25,73471.14,32.482598
7728,1710407700000,73471.14,73499.98,73363.1,73432.79,36.139707
7729,1710408600000,73432.79,73450.0,73162.87,73300.0,84.063496
7730,1710409500000,73300.0,73375.28,73183.2,73330.69,45.965711
7731,1710410400000,73330.69,73339.42,73089.0,73108.76,70.787473
7732,1710411300000,73108.76,73276.51,72963.27,73268.63,135.060873
7733,1710412200000,73268.63,73282.41,73089.95,73089.95,44.76655
7734,1710413100000,73089.95,73098.45,72863.16,72985.27,104.424332
7735,1710414000000,72985.27,73028.84,72720.0,72722.23,125.628309
7736,1710414900000,72722.23,72944.4,72632.29,72891.26,115.648688
7737,1710415800000,72891.26,72915.36,72644.21,72765.44,121.578663
7738,1710416700000,72765.44,72895.23,72759.68,72886.22,73.49945
7739,1710417600000,72886.22,73048.17,72821.14,72937.99,82.690303
7740,1710418500000,72937.99,72944.29,72360.92,72762.56,272.642146
7741,1710419400000,72762.56,72769.21,72516.71,72680.7,150.639668
7742,1710420300000,72680.7,72850.0,72590.64,72826.18,120.99704
7743,1710421200000,72826.18,72921.02,72465.74,72538.1,122.020321
7744,1710422100000,72538.1,72685.12,72312.64,72527.79,138.031084
7745,1710423000000,72527.79,72633.45,71750.0,72129.6,581.306371
7746,1710423900000,72129.6,72264.63,71423.93,71884.16,639.862176
7747,1710424800000,71884.16,72201.25,71693.62,72000.0,308.247305
7748,1710425700000,72000.0,72560.0,71972.45,72203.01,273.793868
7749,1710426600000,72203.01,72257.06,71670.72,71795.84,230.131207
7750,1710427500000,71795.84,71877.91,71201.81,71696.06,369.086838
7751,1710428400000,71696.06,72068.8,71583.0,71935.41,215.104457
7752,1710429300000,71935.41,71977.16,70676.88,70841.94,475.28014
7753,1710430200000,70841.94,71212.36,70561.04,71073.59,469.352269
7754,1710431100000,71073.59,71300.0,70789.76,70850.53,222.796296
7755,1710432000000,70850.53,71150.0,70300.0,70502.69,382.84121
7756,1710432900000,70502.69,70713.67,70189.14,70312.1,377.58121
7757,1710433800000,70312.1,70951.55,69866.0,70757.57,641.276186
7758,1710434700000,70757.57,71461.6,70757.21,71361.45,526.007115
7759,1710435600000,71361.45,71481.92,71029.37,71250.07,161.369714
7760,1710436500000,71250.07,71280.32,70700.0,70799.99,177.836105
7761,1710437400000,70799.99,71181.31,70711.02,70890.75,169.201429
7762,1710438300000,70890.75,71146.45,70701.32,71030.64,108.273764
7763,1710439200000,71030.64,71033.17,70518.64,70610.23,123.40205
7764,1710440100000,70610.23,70736.9,70301.77,70607.48,182.564152
7765,1710441000000,70607.48,70664.65,70313.58,70446.93,158.78094
7766,1710441900000,70446.93,70473.43,69322.92,70110.23,866.274994
7767,1710442800000,70110.23,70457.65,69719.28,70033.62,372.539396
7768,1710443700000,70033.62,70217.64,69444.64,69605.81,406.901697
7769,1710444600000,69605.81,69629.65,68578.85,69001.78,1091.245591
7770,1710445500000,69001.78,69907.44,68969.34,69424.83,587.307719
7771,1710446400000,69424.83,70251.84,69316.33,70135.56,366.028604
7772,1710447300000,70135.56,70699.0,70072.67,70545.06,262.310478
7773,1710448200000,70545.06,71204.97,70501.3,70862.96,287.838878
7774,1710449100000,70862.96,71163.13,70670.0,70731.53,228.606184
7775,1710450000000,70731.53,70990.82,70284.04,70990.82,172.73993
7776,1710450900000,70990.82,71074.99,70727.57,70746.1,82.929454
7777,1710451800000,70746.1,70997.39,70640.0,70981.82,45.945501
7778,1710452700000,70981.82,71125.0,70872.53,71105.57,59.045119
7779,1710453600000,71105.57,71433.27,71084.02,71230.29,161.330966
7780,1710454500000,71230.29,71683.83,71224.02,71547.97,154.865669
7781,1710455400000,71547.97,71598.3,71294.47,71399.91,121.648787
7782,1710456300000,71399.91,71644.69,71376.87,71545.5,63.74279
7783,1710457200000,71545.5,71718.3,71400.8,71708.08,90.878732
7784,1710458100000,71708.08,71716.0,71491.07,71520.0,80.346475
7785,1710459000000,71520.0,71711.66,71496.15,71638.29,43.077797
7786,1710459900000,71638.29,71638.29,71382.24,71399.1,92.258088
7787,1710460800000,71399.1,71563.1,71384.01,71384.98,91.421422
7788,1710461700000,71384.98,72119.23,71254.89,72087.5,185.833105
7789,1710462600000,72087.5,72424.72,71877.27,71902.29,222.357201
7790,1710463500000,71902.29,71996.48,71786.64,71913.62,113.240067
7791,1710464400000,71913.62,72035.53,71786.55,72014.3,76.281335
7792,1710465300000,72014.3,72068.0,71847.69,71900.76,73.499263
7793,1710466200000,71900.76,71996.17,71836.0,71903.99,61.464396
7794,1710467100000,71903.99,71903.99,71600.51,71630.3,78.429308
7795,1710468000000,71630.3,71765.7,71472.0,71497.86,67.758473
7796,1710468900000,71497.86,71518.3,70675.67,70686.3,266.917365
7797,1710469800000,70686.3,70738.88,69355.62,69680.21,614.482062
7798,1710470700000,69680.21,69703.63,67898.01,69037.63,1107.197455
7799,1710471600000,69037.63,69455.83,68711.44,69139.18,502.92131
7800,1710472500000,69139.18,69365.17,66700.0,67443.35,1444.88284
7801,1710473400000,67443.35,68578.9,67371.96,68286.31,822.84904
7802,1710474300000,68286.31,68936.66,67955.15,68219.54,791.264071
7803,1710475200000,68219.54,68522.26,67320.0,68488.01,746.488431
7804,1710476100000,68488.01,68491.99,67960.0,68195.67,510.201661
7805,1710477000000,68195.67,68280.22,66896.89,66983.99,1011.84815
7806,1710477900000,66983.99,67650.55,66901.0,67431.98,649.946047
7807,1710478800000,67431.98,68253.27,67367.18,68048.0,580.40039
7808,1710479700000,68048.0,68160.82,67665.36,67760.0,170.45072
7809,1710480600000,67760.0,68056.0,67169.43,67332.71,328.158355
7810,1710481500000,67332.71,67650.53,67124.0,67436.0,305.982382
7811,1710482400000,67436.0,67881.08,67414.3,67760.01,186.655925
7812,1710483300000,67760.01,68500.3,67672.01,68370.94,293.924975
7813,1710484200000,68370.94,68659.1,68204.8,68604.0,294.460987
7814,1710485100000,68604.0,68674.69,68326.29,68660.7,126.713956
7815,1710486000000,68660.7,68744.14,68285.72,68398.31,144.920843
7816,1710486900000,68398.31,68515.58,68132.76,68263.31,114.408946
7817,1710487800000,68263.31,68725.84,68201.48,68707.11,147.135162
7818,1710488700000,68707.11,68859.44,68444.95,68444.96,176.940551
7819,1710489600000,68444.96,68610.84,68306.57,68364.0,150.617517
7820,1710490500000,68364.0,68364.0,67629.96,67672.0,577.126294
7821,1710491400000,67672.0,67996.34,67446.91,67529.17,323.665653
7822,1710492300000,67529.17,67568.0,67021.21,67069.05,717.652449
7823,1710493200000,67069.05,67347.03,65600.0,66143.9,1669.364164
7824,1710494100000,66143.9,67333.3,65995.84,67018.03,732.560029
7825,1710495000000,67018.03,67800.0,66540.18,67550.0,555.443399
7826,1710495900000,67550.0,68111.04,67464.0,67811.42,274.909472
7827,1710496800000,67811.42,68108.97,67300.01,67458.72,311.769709
7828,1710497700000,67458.72,67970.06,67412.96,67718.09,297.512134
7829,1710498600000,67718.09,67900.0,67352.93,67575.98,337.916598
7830,1710499500000,67575.98,67753.45,67241.04,67256.0,277.077294
7831,1710500400000,67256.0,67558.05,66731.97,67257.28,515.164357
7832,1710501300000,67257.28,67395.35,66808.74,66843.35,490.73308
7833,1710502200000,66843.35,67617.6,66830.44,67469.83,525.333518
7834,1710503100000,67469.83,67896.12,67436.98,67757.01,294.552451
7835,1710504000000,67757.01,67902.31,67485.56,67589.88,302.824056
7836,1710504900000,67589.88,67960.82,67498.8,67807.99,284.411898
7837,1710505800000,67807.99,68066.62,67584.96,67628.23,320.820555
7838,1710506700000,67628.23,67928.0,67566.79,67908.68,232.796587
7839,1710507600000,67908.68,68356.42,67798.11,67954.88,476.681094
7840,1710508500000,67954.88,67954.88,67633.69,67804.29,199.313153
7841,1710509400000,67804.29,68308.18,67412.0,68049.01,384.92569
7842,1710510300000,68049.01,68691.03,67972.0,68474.32,337.855322
7843,1710511200000,68474.32,68601.66,67875.38,67975.1,359.182658
7844,1710512100000,67975.1,68384.03,67888.01,68074.32,276.44063
7845,1710513000000,68074.32,68214.04,67860.74,68104.01,257.817684
7846,1710513900000,68104.01,68635.18,68033.51,68628.0,224.954593
7847,1710514800000,68628.0,68749.46,68308.01,68596.06,306.060235
7848,1710515700000,68596.06,68631.72,68281.21,68432.02,215.599869
7849,1710516600000,68432.02,68439.98,68192.0,68405.68,218.106877
7850,1710517500000,68405.68,68424.0,68121.01,68164.97,171.933325
7851,1710518400000,68164.97,68287.99,67505.55,67662.19,384.522787
7852,1710519300000,67662.19,68096.45,67617.22,68007.97,314.082032
7853,1710520200000,68007.97,68414.98,67819.46,68361.7,248.308142
7854,1710521100000,68361.7,68434.01,67894.72,67908.01,262.887584
7855,1710522000000,67908.01,68023.29,67620.0,68008.0,251.23717
7856,1710522900000,68008.0,68233.79,67835.14,68192.01,188.62967
7857,1710523800000,68192.01,68342.58,68068.55,68153.11,207.383226
7858,1710524700000,68153.11,68318.05,68042.85,68223.18,200.490543
7859,1710525600000,68223.18,68475.94,68208.01,68388.22,198.463013
7860,1710526500000,68388.22,68466.0,68338.18,68380.88,128.634584
7861,1710527400000,68380.88,69313.56,68371.45,69257.09,343.149038
7862,1710528300000,69257.09,70494.99,69188.68,70228.8,646.580891
7863,1710529200000,70228.8,70672.39,70077.74,70279.28,407.761474
7864,1710530100000,70279.28,70443.99,69606.58,70026.95,391.340102
7865,1710531000000,70026.95,70088.06,69379.08,69596.55,294.745681
7866,1710531900000,69596.55,69596.55,68534.27,68974.38,646.746501
7867,1710532800000,68974.38,68986.79,67587.91,67910.92,495.975568
7868,1710533700000,67910.92,68496.86,67843.19,68400.99,258.757539
7869,1710534600000,68400.99,68413.41,67631.23,67673.77,301.894975
7870,1710535500000,67673.77,68007.33,67391.07,67875.1,338.368929
7871,1710536400000,67875.1,68280.09,67821.2,68178.7,158.834317
7872,1710537300000,68178.7,68312.53,67996.62,67996.62,111.051395
7873,1710538200000,67996.62,68257.57,67903.69,68135.24,64.210039
7874,1710539100000,68135.24,68307.69,67932.66,68307.69,61.881603
7875,1710540000000,68307.69,68408.52,68202.94,68388.32,117.109508
7876,1710540900000,68388.32,68534.26,68327.44,68392.01,111.573044
7877,1710541800000,68392.01,68955.72,68308.0,68916.72,168.823764
7878,1710542700000,68916.72,69197.9,68757.32,69109.69,209.220996
7879,1710543600000,69109.69,69116.0,68799.97,68970.72,156.672226
7880,1710544500000,68970.72,69439.3,68878.63,69413.34,212.447458
7881,1710545400000,69413.34,69760.95,69336.91,69695.83,262.702246
7882,1710546300000,69695.83,69704.18,69345.45,69503.0,217.463099
7883,1710547200000,69503.0,69956.07,69412.62,69776.12,263.491051
7884,1710548100000,69776.12,70051.25,69753.37,69923.79,246.051302
7885,1710549000000,69923.79,69979.34,69690.87,69740.0,185.58686
7886,1710549900000,69740.0,69914.19,69510.74,69650.56,205.231861
7887,1710550800000,69650.56,69887.03,69572.69,69636.9,190.490834
7888,1710551700000,69636.9,69857.07,69345.45,69364.0,251.622567
7889,1710552600000,69364.0,69457.71,69051.43,69379.41,305.522259
7890,1710553500000,69379.41,69453.3,69140.57,69290.82,218.974484
7891,1710554400000,69290.82,69329.08,69097.82,69100.0,173.306627
7892,1710555300000,69100.0,69290.64,69016.53,69056.0,127.872116
7893,1710556200000,69056.0,69242.45,68920.0,69223.63,185.086159
7894,1710557100000,69223.63,69247.69,69068.02,69074.61,126.781575
7895,1710558000000,69074.61,69376.0,68978.94,69312.01,129.895426
7896,1710558900000,69312.01,69444.06,69143.48,69195.99,110.147023
7897,1710559800000,69195.99,69290.63,69123.29,69276.02,87.993499
7898,1710560700000,69276.02,69335.35,69197.71,69205.84,101.187102
7899,1710561600000,69205.84,69207.23,68998.35,69102.46,132.52365
7900,1710562500000,69102.46,69305.55,69088.02,69175.99,89.921648
7901,1710563400000,69175.99,69267.78,68801.17,68931.43,200.542522
7902,1710564300000,68931.43,69120.0,68834.31,69005.58,130.85647
7903,1710565200000,69005.58,69059.68,68721.03,68772.3,141.121433
