1703428200000,43828.63,43854.15,43799.56,43799.56,225.82305
1703429100000,43799.56,43808.0,43690.0,43726.05,349.03333
1703430000000,43726.04,43803.69,43722.18,43777.89,284.8302
1703430900000,43777.9,43786.01,43705.81,43713.69,185.18027
1703431800000,43713.69,43732.51,43672.0,43732.5,187.62376
1703432700000,43732.5,43738.74,43678.43,43680.23,170.25505
1703433600000,43680.23,43680.23,43550.0,43617.16,382.99414
1703434500000,43617.16,43679.19,43594.56,43669.96,186.69804
1703435400000,43669.96,43699.98,43647.07,43667.54,146.44292
1703436300000,43667.54,43713.86,43663.09,43663.1,162.91649
1703437200000,43663.1,43710.0,43641.73,43688.01,194.72092
1703438100000,43688.01,43688.9,43612.36,43641.11,170.3888
1703439000000,43641.1,43659.37,43599.0,43617.66,211.14878
1703439900000,43617.65,43641.73,43617.61,43627.63,158.69426
1703440800000,43627.62,43643.99,43608.0,43630.0,131.33728
1703441700000,43629.99,43678.0,43627.29,43648.08,134.64203
1703442600000,43648.08,43659.16,43583.88,43624.78,138.58748
1703443500000,43624.79,43670.0,43571.54,43659.64,154.6562
1703444400000,43659.63,43671.08,43636.39,43671.08,100.73459
1703445300000,43671.07,43677.99,43646.18,43652.41,72.57696
1703446200000,43652.41,43652.42,43561.5,43594.0,147.26838
1703447100000,43594.0,43622.15,43593.99,43618.07,89.30551
1703448000000,43618.08,43618.08,43569.09,43569.42,126.98524
1703448900000,43569.42,43587.24,43541.27,43561.63,151.38425
1703449800000,43561.62,43561.63,43452.02,43473.52,304.90549
1703450700000,43473.51,43521.58,43426.47,43499.25,493.71571
1703451600000,43499.25,43560.0,43465.0,43522.0,307.57059
1703452500000,43521.99,43546.0,43471.47,43473.03,208.58541
1703453400000,43473.02,43534.0,43458.0,43509.23,227.50795
1703454300000,43509.23,43528.02,43460.75,43489.54,227.80072
1703455200000,43489.54,43552.73,42970.0,43043.32,1015.11927
1703456100000,43049.99,43166.66,42500.0,43073.48,2505.80193
1703457000000,43073.49,43121.1,42750.0,42956.97,805.75994
1703457900000,42956.96,43038.19,42821.1,42977.3,374.17456
1703458800000,42977.29,43108.21,42888.0,43083.63,607.74327
1703459700000,43083.64,43128.17,43013.2,43085.61,349.71716
1703460600000,43085.61,43152.17,43039.65,43146.01,237.2755
1703461500000,43146.0,43186.52,42944.99,42991.5,443.48828
1703462400000,42991.5,43099.7,42941.1,43014.52,380.5844
1703463300000,43014.51,43018.88,42818.01,42917.79,451.46716
1703464200000,42917.8,42931.1,42720.43,42756.0,397.97182
1703465100000,42756.0,42925.37,42755.61,42921.66,284.34837
1703466000000,42921.66,43085.61,42914.49,43023.25,349.28179
1703466900000,43023.25,43038.38,42979.66,43011.09,204.2435
1703467800000,43011.1,43080.04,42964.0,43060.08,200.66466
1703468700000,43060.07,43074.3,43028.38,43047.91,161.60307
1703469600000,43047.9,43110.0,42966.34,42977.99,201.53156
1703470500000,42977.99,42978.0,42914.89,42914.89,211.6005
1703471400000,42914.9,42980.0,42867.81,42978.0,206.70088
1703472300000,42978.0,43075.0,42977.99,43063.59,165.16176
1703473200000,43063.59,43103.64,43011.1,43094.27,168.83484
1703474100000,43094.27,43144.89,43091.17,43120.02,200.79255
1703475000000,43120.01,43144.2,43107.0,43120.0,127.11776
1703475900000,43120.0,43158.59,43119.99,43152.78,156.64264
1703476800000,43152.78,43201.1,43121.1,43140.0,237.33776
1703477700000,43140.01,43179.67,43125.73,43151.66,190.1482
1703478600000,43151.67,43151.67,43101.53,43143.72,149.8474
1703479500000,43143.72,43143.72,43102.0,43104.5,133.72019
1703480400000,43104.5,43124.74,43104.49,43123.93,97.29194
1703481300000,43123.93,43169.16,43123.92,43169.16,115.88965
1703482200000,43169.16,43200.0,43166.72,43177.75,160.71535
1703483100000,43177.76,43252.71,43177.74,43238.0,265.28231
1703484000000,43238.0,43265.6,43214.0,43265.6,176.65092
1703484900000,43265.59,43335.13,43265.59,43335.12,208.58542
1703485800000,43335.13,43335.13,43265.59,43265.59,184.19363
1703486700000,43265.59,43267.96,43226.9,43239.94,197.65559
1703487600000,43239.93,43239.97,43202.96,43208.12,215.56237
1703488500000,43208.12,43213.04,43184.88,43204.03,155.07754
1703489400000,43204.03,43275.63,43203.48,43264.01,151.45901
1703490300000,43264.0,43280.96,43206.18,43208.15,191.35222
1703491200000,43208.15,43291.05,43208.15,43289.53,152.07328
1703492100000,43289.54,43289.54,43228.9,43247.95,252.05946
1703493000000,43247.94,43247.95,43186.41,43194.38,194.25998
1703493900000,43194.38,43194.38,43100.49,43114.55,573.44819
1703494800000,43114.55,43194.38,43101.1,43149.1,281.49338
1703495700000,43149.09,43180.37,43121.19,43129.99,154.01678
1703496600000,43130.0,43130.78,43045.43,43097.55,281.91513
1703497500000,43097.56,43165.99,43067.76,43150.68,179.46784
1703498400000,43150.67,43176.98,43138.22,43138.22,165.7188
1703499300000,43138.22,43206.35,43091.1,43197.1,179.26307
1703500200000,43197.09,43200.0,43133.31,43176.25,147.58612
1703501100000,43176.26,43184.88,43147.22,43174.86,124.12366
1703502000000,43174.86,43179.61,43081.1,43085.01,251.06803
1703502900000,43085.02,43229.46,43077.07,43223.76,174.59306
1703503800000,43223.76,43248.0,43167.04,43168.63,354.77895
1703504700000,43168.63,43224.54,43156.8,43171.11,250.16692
1703505600000,43171.11,43174.43,43080.01,43130.2,387.13167
